date,language,files,lines,code,comments,blanks
"2020-11-30","C Header",16066,3709678,2270013,957447,482218
"2020-11-30","C",4136,3016610,2237437,466679,312494
"2020-11-30","Rust",8271,2714096,2342647,135378,236071
"2020-11-30","HTML",76226,2052126,1814864,99995,137267
"2020-11-30","Python",6394,1312120,1033214,87461,191445
"2020-11-30","JSON",1901,1097499,1096628,0,871
"2020-11-30","INI",12783,270940,206013,2035,62892
"2020-11-30","Java",882,246923,158868,63067,24988
"2020-11-30","Assembly",307,194054,160680,15193,18181
"2020-11-30","XML",1151,192547,186764,2440,3343
"2020-11-30","C++ Header",762,170345,135560,18115,16670
"2020-11-30","SVG",4718,166217,139319,19098,7800
"2020-11-30","GNU Style Assembly",282,165197,137651,10399,17147
"2020-11-30","CSS",1468,145756,115567,9096,21093
"2020-11-30","ReStructuredText",985,135849,97744,0,38105
"2020-11-30","YAML",1479,124538,112225,5580,6733
"2020-11-30","Markdown",1236,111923,0,79983,31940
"2020-11-30","Shell",671,85728,60372,14383,10973
"2020-11-30","Objective-C++",220,74528,53814,8886,11828
"2020-11-30","TypeScript",127,64096,45945,15559,2592
"2020-11-30","GLSL",1545,56328,35086,10414,10828
"2020-11-30","Autoconf",431,54286,40008,7336,6942
"2020-11-30","Makefile",519,38689,20463,10821,7405
"2020-11-30","Visual Studio Project",95,34619,34436,183,0
"2020-11-30","TOML",808,26809,19071,4675,3063
"2020-11-30","JSX",134,24274,20978,988,2308
"2020-11-30","Kotlin",45,20253,15888,1047,3318
"2020-11-30","Perl",62,16982,12077,2363,2542
"2020-11-30","CMake",89,13743,9332,2560,1851
"2020-11-30","FreeMarker",132,12818,10529,0,2289
"2020-11-30","TeX",1,11727,7205,3708,814
"2020-11-30","Sass",64,7981,6481,223,1277
"2020-11-30","Module-Definition",60,6875,5271,1404,200
"2020-11-30","C#",29,6160,4723,737,700
"2020-11-30","Protocol Buffers",27,5722,2309,2597,816
"2020-11-30","Automake",18,4445,3806,268,371
"2020-11-30","OpenType Feature File",1,3834,3110,1,723
"2020-11-30","Objective-C",48,2997,2157,360,480
"2020-11-30","Batch",48,2922,2330,189,403
"2020-11-30","Ada",10,2840,1681,560,599
"2020-11-30","Dockerfile",83,2770,1957,350,463
"2020-11-30","Happy",2,2650,2267,0,383
"2020-11-30","Meson",13,2520,1781,403,336
"2020-11-30","HLSL",30,2275,1616,287,372
"2020-11-30","Visual Studio Solution",27,2267,2250,0,17
"2020-11-30","SWIG",4,1818,1418,105,295
"2020-11-30","Pascal",5,1569,1114,229,226
"2020-11-30","BASH",26,1384,908,280,196
"2020-11-30","PHP",2,864,513,241,110
"2020-11-30","LLVM",1,793,772,0,21
"2020-11-30","MSBuild",10,680,546,123,11
"2020-11-30","XSL",23,609,512,21,76
"2020-11-30","Elm",2,542,399,32,111
"2020-11-30","Go",2,501,326,112,63
"2020-11-30","PowerShell",6,477,426,20,31
"2020-11-30","Rusty Object Notation",10,457,457,0,0
"2020-11-30","Xcode Config",15,410,87,250,73
"2020-11-30","Handlebars",26,339,325,0,14
"2020-11-30","Emacs Lisp",2,338,258,38,42
"2020-11-30","WebAssembly",37,330,252,55,23
"2020-11-30","RPM Specfile",3,217,153,18,46
"2020-11-30","Haxe",2,167,137,5,25
"2020-11-30","VB6",13,151,150,0,1
"2020-11-30","Vim script",1,138,115,16,7
"2020-11-30","Ruby",5,125,103,6,16
"2020-11-30","SQL",2,123,45,56,22
"2020-11-30","Vue",13,100,75,0,25
"2020-11-30","Fish",1,100,68,14,18
"2020-11-30","Pan",5,86,55,7,24
"2020-11-30","C Shell",1,55,35,7,13
"2020-11-30","Scons",2,51,38,1,12
"2020-11-30","Elixir",1,45,6,39,0
"2020-11-30","TSX",1,41,21,9,11
"2020-11-30","R",1,38,12,18,8
"2020-11-30","D",1,34,8,22,4
"2020-11-30","CoffeeScript",2,24,13,4,7
"2020-11-30","Prolog",1,17,15,0,2
"2020-11-30","Swift",1,9,7,0,2
"2020-11-30","Stylus",1,7,5,0,2
"2020-11-30","Jupyter Notebooks",1,0,0,0,0
"2020-12-07","Total",0,34126317,22422965,8279607,3423745
"2020-12-07","JavaScript",73607,7894462,5260226,1753321,880915
"2020-12-07","C++",11916,5893380,4451907,654709,786764
"2020-12-07","Plain Text",5316,3868101,0,3803517,64584
"2020-12-07","C Header",16076,3708719,2267443,959414,481862
"2020-12-07","C",4138,3017309,2237952,466806,312551
"2020-12-07","Rust",8398,2737602,2361486,136867,239249
"2020-12-07","HTML",76380,2054607,1817107,100098,137402
"2020-12-07","Python",6430,1316681,1036799,87674,192208
"2020-12-07","JSON",1897,1097485,1096615,0,870
"2020-12-07","INI",12840,279790,212549,2035,65206
"2020-12-07","Java",881,246975,158833,63136,25006
"2020-12-07","Assembly",307,194054,160680,15193,18181
"2020-12-07","XML",1152,192505,186723,2441,3341
"2020-12-07","C++ Header",762,171412,136375,18098,16939
"2020-12-07","SVG",4688,166104,139251,19043,7810
"2020-12-07","GNU Style Assembly",282,165197,137651,10399,17147
"2020-12-07","CSS",1458,144931,114959,9049,20923
"2020-12-07","ReStructuredText",983,136673,98283,0,38390
"2020-12-07","YAML",1520,124827,112487,5581,6759
"2020-12-07","Markdown",1245,112404,0,80271,32133
"2020-12-07","Shell",670,85662,60368,14328,10966
"2020-12-07","Objective-C++",219,74334,53684,8866,11784
"2020-12-07","TypeScript",127,64099,45946,15560,2593
"2020-12-07","GLSL",1545,56369,35120,10414,10835
"2020-12-07","Autoconf",432,54301,40008,7345,6948
"2020-12-07","Makefile",519,38669,20452,10816,7401
"2020-12-07","Visual Studio Project",87,33247,33064,183,0
"2020-12-07","TOML",817,27115,19265,4764,3086
"2020-12-07","JSX",135,24590,21243,1004,2343
"2020-12-07","Kotlin",45,20486,16075,1057,3354
"2020-12-07","Perl",62,16982,12077,2363,2542
"2020-12-07","CMake",89,13780,9383,2545,1852
"2020-12-07","FreeMarker",132,12998,10675,0,2323
"2020-12-07","TeX",1,11727,7205,3708,814
"2020-12-07","Sass",64,8328,6770,234,1324
"2020-12-07","Module-Definition",60,6875,5271,1404,200
"2020-12-07","C#",29,6160,4723,737,700
"2020-12-07","Protocol Buffers",27,5722,2309,2597,816
"2020-12-07","Automake",17,4127,3559,232,336
"2020-12-07","OpenType Feature File",1,3834,3110,1,723
"2020-12-07","Objective-C",48,2997,2157,360,480
"2020-12-07","Batch",48,2922,2330,189,403
"2020-12-07","Ada",10,2840,1681,560,599
"2020-12-07","Dockerfile",83,2770,1957,350,463
"2020-12-07","Happy",2,2650,2267,0,383
"2020-12-07","Meson",13,2573,1829,404,340
"2020-12-07","HLSL",30,2275,1616,287,372
"2020-12-07","Visual Studio Solution",25,2157,2140,0,17
"2020-12-07","SWIG",4,1818,1418,105,295
"2020-12-07","Pascal",5,1569,1114,229,226
"2020-12-07","BASH",26,1384,908,280,196
"2020-12-07","PHP",2,864,513,241,110
"2020-12-07","LLVM",1,793,772,0,21
"2020-12-07","MSBuild",10,680,546,123,11
"2020-12-07","XSL",23,609,512,21,76
"2020-12-07","Elm",2,542,399,32,111
"2020-12-07","PowerShell",7,506,452,20,34
"2020-12-07","Go",2,501,326,112,63
"2020-12-07","Rusty Object Notation",10,457,457,0,0
"2020-12-07","Emacs Lisp",2,338,258,38,42
"2020-12-07","WebAssembly",37,330,252,55,23
"2020-12-07","Handlebars",26,327,313,0,14
"2020-12-07","Xcode Config",9,264,54,169,41
"2020-12-07","RPM Specfile",3,217,153,18,46
"2020-12-07","Haxe",2,167,137,5,25
"2020-12-07","VB6",13,151,150,0,1
"2020-12-07","Vim script",1,138,115,16,7
"2020-12-07","Ruby",5,125,103,6,16
"2020-12-07","SQL",2,123,45,56,22
"2020-12-07","Vue",13,100,75,0,25
"2020-12-07","Fish",1,100,68,14,18
"2020-12-07","Pan",5,86,55,7,24
"2020-12-07","C Shell",1,55,35,7,13
"2020-12-07","Scons",2,51,38,1,12
"2020-12-07","Elixir",1,45,6,39,0
"2020-12-07","TSX",1,41,21,9,11
"2020-12-07","R",1,38,12,18,8
"2020-12-07","D",1,34,8,22,4
"2020-12-07","CoffeeScript",2,24,13,4,7
"2020-12-07","Prolog",1,17,15,0,2
"2020-12-07","Swift",1,9,7,0,2
"2020-12-07","Stylus",1,7,5,0,2
"2020-12-07","Jupyter Notebooks",1,0,0,0,0
"2020-12-21","Total",0,35372697,23309733,8484228,3578736
"2020-12-21","JavaScript",76834,8494080,5785959,1795035,913086
"2020-12-21","C++",12928,6278331,4770198,688259,819874
"2020-12-21","Plain Text",5419,3898070,0,3839506,58564
"2020-12-21","C Header",16916,3876710,2364865,1006351,505494
"2020-12-21","C",4188,3127895,2315696,485354,326845
"2020-12-21","Rust",8291,2792147,2406451,141502,244194
"2020-12-21","HTML",80615,2133744,1887671,103111,142962
"2020-12-21","Python",6652,1358397,1070725,92798,194874
"2020-12-21","JSON",1594,452683,451783,0,900
"2020-12-21","INI",13810,329775,247009,1901,80865
"2020-12-21","Java",1016,270804,176883,66341,27580
"2020-12-21","C++ Header",753,263020,210683,17559,34778
"2020-12-21","Assembly",316,244661,209746,15959,18956
"2020-12-21","YAML",1615,226811,211283,7028,8500
"2020-12-21","XML",1153,190884,185240,2331,3313
"2020-12-21","GNU Style Assembly",292,179560,150935,10119,18506
"2020-12-21","SVG",4668,164209,137507,18883,7819
"2020-12-21","ReStructuredText",1051,150922,109760,0,41162
"2020-12-21","CSS",1471,143190,113929,9014,20247
"2020-12-21","Markdown",1309,125299,0,90435,34864
"2020-12-21","Shell",661,88057,62314,14624,11119
"2020-12-21","Objective-C++",214,72957,52615,8739,11603
"2020-12-21","WebAssembly",77,67672,67613,25,34
"2020-12-21","TypeScript",137,65883,47066,16085,2732
"2020-12-21","GLSL",1534,56508,35032,10693,10783
"2020-12-21","Autoconf",382,50077,36401,6920,6756
"2020-12-21","Makefile",509,38340,20195,10834,7311
"2020-12-21","TOML",717,27024,19037,4959,3028
"2020-12-21","JSX",135,24472,21129,1031,2312
"2020-12-21","Kotlin",45,22660,17653,1214,3793
"2020-12-21","CMake",130,22164,16315,3472,2377
"2020-12-21","Module-Definition",60,19630,17952,1452,226
"2020-12-21","Visual Studio Project",57,18351,18168,183,0
"2020-12-21","Perl",60,16744,11909,2339,2496
"2020-12-21","FreeMarker",162,14790,12053,0,2737
"2020-12-21","TeX",1,11727,7205,3708,814
"2020-12-21","Sass",67,9568,7802,408,1358
"2020-12-21","Protocol Buffers",33,6372,2531,2849,992
"2020-12-21","C#",20,4545,3844,231,470
"2020-12-21","Automake",16,4065,3507,232,326
"2020-12-21","OpenType Feature File",1,3834,3110,1,723
"2020-12-21","Objective-C",49,3017,2166,369,482
"2020-12-21","Meson",13,2906,2213,342,351
"2020-12-21","Batch",40,2699,2141,190,368
"2020-12-21","Happy",2,2650,2267,0,383
"2020-12-21","Dockerfile",76,2476,1772,296,408
"2020-12-21","BASH",28,2180,1505,391,284
"2020-12-21","SWIG",4,1818,1418,105,295
"2020-12-21","Visual Studio Solution",19,1502,1490,0,12
"2020-12-21","PHP",2,864,513,241,110
"2020-12-21","LLVM",1,793,772,0,21
"2020-12-21","XSL",23,609,512,21,76
"2020-12-21","MSBuild",9,556,412,133,11
"2020-12-21","Elm",2,542,399,32,111
"2020-12-21","Go",2,501,326,112,63
"2020-12-21","PowerShell",6,483,436,17,30
"2020-12-21","HLSL",2,348,203,76,69
"2020-12-21","Emacs Lisp",2,338,258,38,42
"2020-12-21","Xcode Config",9,264,54,169,41
"2020-12-21","Handlebars",19,219,214,0,5
"2020-12-21","RPM Specfile",3,217,153,18,46
"2020-12-21","VB6",13,151,150,0,1
"2020-12-21","Pascal",1,126,98,13,15
"2020-12-21","Ruby",5,125,103,6,16
"2020-12-21","SQL",2,123,45,56,22
"2020-12-21","Fish",1,100,68,14,18
"2020-12-21","C Shell",1,55,35,7,13
"2020-12-21","Rusty Object Notation",3,52,52,0,0
"2020-12-21","Scons",2,51,38,1,12
"2020-12-21","Elixir",1,45,6,39,0
"2020-12-21","TSX",1,41,21,9,11
"2020-12-21","R",1,38,12,18,8
"2020-12-21","Pan",3,35,19,4,12
"2020-12-21","D",1,34,8,22,4
"2020-12-21","CoffeeScript",2,24,13,4,7
"2020-12-21","Nix",2,21,19,0,2
"2020-12-21","Vue",3,20,15,0,5
"2020-12-21","Prolog",1,17,15,0,2
"2020-12-21","Swift",1,9,7,0,2
"2020-12-21","Gherkin (Cucumber)",1,9,6,0,3
"2020-12-21","Stylus",1,7,5,0,2
"2021-01-11","Total",0,34146876,22440245,8281124,3425507
"2021-01-11","JavaScript",73674,7901082,5265382,1754101,881599
"2021-01-11","C++",11924,5892381,4451335,654365,786681
"2021-01-11","Plain Text",5316,3868226,0,3803638,64588
"2021-01-11","C Header",16080,3710544,2268933,959429,482182
"2021-01-11","C",4138,3018099,2238575,466871,312653
"2021-01-11","Rust",8389,2741993,2365405,137161,239427
"2021-01-11","HTML",76423,2055684,1818051,100106,137527
"2021-01-11","Python",6434,1317124,1037201,87682,192241
"2021-01-11","JSON",1899,1097653,1096782,0,871
"2021-01-11","INI",12821,279577,212509,2041,65027
"2021-01-11","Java",881,247007,158856,63142,25009
"2021-01-11","Assembly",307,194930,161664,15125,18141
"2021-01-11","XML",1152,192505,186723,2441,3341
"2021-01-11","C++ Header",763,171495,136381,18172,16942
"2021-01-11","GNU Style Assembly",285,167634,139756,10590,17288
"2021-01-11","SVG",4689,166127,139274,19043,7810
"2021-01-11","CSS",1458,145036,115042,9045,20949
"2021-01-11","ReStructuredText",986,137846,99183,0,38663
"2021-01-11","YAML",1518,125177,112914,5575,6688
"2021-01-11","Markdown",1248,112901,0,80613,32288
"2021-01-11","Shell",670,85589,60312,14317,10960
"2021-01-11","Objective-C++",219,74522,53813,8901,11808
"2021-01-11","TypeScript",129,64122,45954,15575,2593
"2021-01-11","GLSL",1546,56409,35161,10423,10825
"2021-01-11","Autoconf",432,54307,40012,7346,6949
"2021-01-11","Makefile",519,38639,20432,10817,7390
"2021-01-11","Visual Studio Project",87,33247,33064,183,0
"2021-01-11","TOML",817,27106,19267,4752,3087
"2021-01-11","JSX",135,24700,21349,1003,2348
"2021-01-11","Kotlin",45,20549,16129,1059,3361
"2021-01-11","Perl",62,16982,12077,2363,2542
"2021-01-11","CMake",89,13780,9383,2545,1852
"2021-01-11","FreeMarker",133,13361,10970,0,2391
"2021-01-11","TeX",1,11727,7205,3708,814
"2021-01-11","Sass",64,8438,6865,234,1339
"2021-01-11","Module-Definition",58,6844,5255,1394,195
"2021-01-11","C#",29,6160,4723,737,700
"2021-01-11","Protocol Buffers",27,5722,2309,2597,816
"2021-01-11","Automake",17,4127,3559,232,336
"2021-01-11","OpenType Feature File",1,3834,3110,1,723
"2021-01-11","Objective-C",48,2997,2157,360,480
"2021-01-11","Batch",48,2922,2330,189,403
"2021-01-11","Ada",10,2840,1681,560,599
"2021-01-11","Dockerfile",83,2770,1957,350,463
"2021-01-11","Happy",2,2650,2267,0,383
"2021-01-11","Meson",13,2569,1827,404,338
"2021-01-11","HLSL",30,2275,1616,287,372
"2021-01-11","Visual Studio Solution",25,2157,2140,0,17
"2021-01-11","SWIG",4,1818,1418,105,295
"2021-01-11","Pascal",5,1569,1114,229,226
"2021-01-11","BASH",26,1384,908,280,196
"2021-01-11","PHP",2,864,513,241,110
"2021-01-11","LLVM",1,793,772,0,21
"2021-01-11","MSBuild",10,680,546,123,11
"2021-01-11","XSL",23,609,512,21,76
"2021-01-11","Elm",2,542,399,32,111
"2021-01-11","PowerShell",7,506,452,20,34
"2021-01-11","Go",2,501,326,112,63
"2021-01-11","Rusty Object Notation",10,457,457,0,0
"2021-01-11","Emacs Lisp",2,338,258,38,42
"2021-01-11","WebAssembly",37,330,252,55,23
"2021-01-11","Handlebars",26,327,313,0,14
"2021-01-11","Xcode Config",9,264,54,169,41
"2021-01-11","RPM Specfile",3,217,153,18,46
"2021-01-11","Haxe",2,167,137,5,25
"2021-01-11","VB6",13,151,150,0,1
"2021-01-11","Vim script",1,138,115,16,7
"2021-01-11","Ruby",5,125,103,6,16
"2021-01-11","SQL",2,123,45,56,22
"2021-01-11","Vue",13,100,75,0,25
"2021-01-11","Fish",1,100,68,14,18
"2021-01-11","Pan",5,86,55,7,24
"2021-01-11","C Shell",1,55,35,7,13
"2021-01-11","Scons",2,51,38,1,12
"2021-01-11","Elixir",1,45,6,39,0
"2021-01-11","TSX",1,41,21,9,11
"2021-01-11","R",1,38,12,18,8
"2021-01-11","D",1,34,8,22,4
"2021-01-11","CoffeeScript",2,24,13,4,7
"2021-01-11","Prolog",1,17,15,0,2
"2021-01-11","Swift",1,9,7,0,2
"2021-01-11","Stylus",1,7,5,0,2
"2021-01-11","Jupyter Notebooks",1,0,0,0,0
"2021-01-18","Total",0,35371674,23309010,8484034,3578630
"2021-01-18","JavaScript",76834,8494080,5785959,1795035,913086
"2021-01-18","C++",12925,6277623,4769658,688155,819810
"2021-01-18","Plain Text",5419,3898070,0,3839506,58564
"2021-01-18","C Header",16914,3876395,2364682,1006261,505452
"2021-01-18","C",4188,3127895,2315696,485354,326845
"2021-01-18","Rust",8291,2792147,2406451,141502,244194
"2021-01-18","HTML",80615,2133744,1887671,103111,142962
"2021-01-18","Python",6652,1358397,1070725,92798,194874
"2021-01-18","JSON",1594,452683,451783,0,900
"2021-01-18","INI",13810,329775,247009,1901,80865
"2021-01-18","Java",1016,270804,176883,66341,27580
"2021-01-18","C++ Header",753,263020,210683,17559,34778
"2021-01-18","Assembly",316,244661,209746,15959,18956
"2021-01-18","YAML",1615,226811,211283,7028,8500
"2021-01-18","XML",1153,190884,185240,2331,3313
"2021-01-18","GNU Style Assembly",292,179560,150935,10119,18506
"2021-01-18","SVG",4668,164209,137507,18883,7819
"2021-01-18","ReStructuredText",1051,150922,109760,0,41162
"2021-01-18","CSS",1471,143190,113929,9014,20247
"2021-01-18","Markdown",1309,125299,0,90435,34864
"2021-01-18","Shell",661,88057,62314,14624,11119
"2021-01-18","Objective-C++",214,72957,52615,8739,11603
"2021-01-18","WebAssembly",77,67672,67613,25,34
"2021-01-18","TypeScript",137,65883,47066,16085,2732
"2021-01-18","GLSL",1534,56508,35032,10693,10783
"2021-01-18","Autoconf",382,50077,36401,6920,6756
"2021-01-18","Makefile",509,38340,20195,10834,7311
"2021-01-18","TOML",717,27024,19037,4959,3028
"2021-01-18","JSX",135,24472,21129,1031,2312
"2021-01-18","Kotlin",45,22660,17653,1214,3793
"2021-01-18","CMake",130,22164,16315,3472,2377
"2021-01-18","Module-Definition",60,19630,17952,1452,226
"2021-01-18","Visual Studio Project",57,18351,18168,183,0
"2021-01-18","Perl",60,16744,11909,2339,2496
"2021-01-18","FreeMarker",162,14790,12053,0,2737
"2021-01-18","TeX",1,11727,7205,3708,814
"2021-01-18","Sass",67,9568,7802,408,1358
"2021-01-18","Protocol Buffers",33,6372,2531,2849,992
"2021-01-18","C#",20,4545,3844,231,470
"2021-01-18","Automake",16,4065,3507,232,326
"2021-01-18","OpenType Feature File",1,3834,3110,1,723
"2021-01-18","Objective-C",49,3017,2166,369,482
"2021-01-18","Meson",13,2906,2213,342,351
"2021-01-18","Batch",40,2699,2141,190,368
"2021-01-18","Happy",2,2650,2267,0,383
"2021-01-18","Dockerfile",76,2476,1772,296,408
"2021-01-18","BASH",28,2180,1505,391,284
"2021-01-18","SWIG",4,1818,1418,105,295
"2021-01-18","Visual Studio Solution",19,1502,1490,0,12
"2021-01-18","PHP",2,864,513,241,110
"2021-01-18","LLVM",1,793,772,0,21
"2021-01-18","XSL",23,609,512,21,76
"2021-01-18","MSBuild",9,556,412,133,11
"2021-01-18","Elm",2,542,399,32,111
"2021-01-18","Go",2,501,326,112,63
"2021-01-18","PowerShell",6,483,436,17,30
"2021-01-18","HLSL",2,348,203,76,69
"2021-01-18","Emacs Lisp",2,338,258,38,42
"2021-01-18","Xcode Config",9,264,54,169,41
"2021-01-18","Handlebars",19,219,214,0,5
"2021-01-18","RPM Specfile",3,217,153,18,46
"2021-01-18","VB6",13,151,150,0,1
"2021-01-18","Pascal",1,126,98,13,15
"2021-01-18","Ruby",5,125,103,6,16
"2021-01-18","SQL",2,123,45,56,22
"2021-01-18","Fish",1,100,68,14,18
"2021-01-18","C Shell",1,55,35,7,13
"2021-01-18","Rusty Object Notation",3,52,52,0,0
"2021-01-18","Scons",2,51,38,1,12
"2021-01-18","Elixir",1,45,6,39,0
"2021-01-18","TSX",1,41,21,9,11
"2021-01-18","R",1,38,12,18,8
"2021-01-18","Pan",3,35,19,4,12
"2021-01-18","D",1,34,8,22,4
"2021-01-18","CoffeeScript",2,24,13,4,7
"2021-01-18","Nix",2,21,19,0,2
"2021-01-18","Vue",3,20,15,0,5
"2021-01-18","Prolog",1,17,15,0,2
"2021-01-18","Swift",1,9,7,0,2
"2021-01-18","Gherkin (Cucumber)",1,9,6,0,3
"2021-01-18","Stylus",1,7,5,0,2
"2021-01-25","Total",0,36482585,24415001,8485510,3582074
"2021-01-25","JavaScript",76835,8494048,5785929,1795035,913084
"2021-01-25","C++",12927,6277247,4769493,688030,819724
"2021-01-25","Plain Text",5422,3898161,0,3839581,58580
"2021-01-25","C Header",16944,3877654,2365394,1006530,505730
"2021-01-25","C",4188,3127895,2315696,485354,326845
"2021-01-25","Rust",8291,2792147,2406451,141502,244194
"2021-01-25","HTML",80663,2135389,1889023,103260,143106
"2021-01-25","JSON",1617,1539241,1538341,0,900
"2021-01-25","Python",6787,1383961,1090807,94731,198423
"2021-01-25","INI",13810,329775,247009,1901,80865
"2021-01-25","Java",993,265740,173595,65207,26938
"2021-01-25","C++ Header",753,263020,210683,17559,34778
"2021-01-25","Assembly",316,244661,209746,15959,18956
"2021-01-25","YAML",1615,226811,211283,7028,8500
"2021-01-25","XML",1157,191048,185388,2342,3318
"2021-01-25","GNU Style Assembly",292,179560,150935,10119,18506
"2021-01-25","SVG",4669,164210,137508,18883,7819
"2021-01-25","ReStructuredText",1051,150922,109760,0,41162
"2021-01-25","CSS",1472,143191,113930,9014,20247
"2021-01-25","Markdown",1312,125469,0,90556,34913
"2021-01-25","Shell",661,88249,62440,14662,11147
"2021-01-25","Objective-C++",220,73323,52878,8801,11644
"2021-01-25","WebAssembly",77,67672,67613,25,34
"2021-01-25","TypeScript",137,65883,47066,16085,2732
"2021-01-25","GLSL",1534,56508,35032,10693,10783
"2021-01-25","Autoconf",383,50080,36404,6920,6756
"2021-01-25","Makefile",509,38340,20195,10834,7311
"2021-01-25","TOML",717,27024,19037,4959,3028
"2021-01-25","JSX",135,24472,21129,1031,2312
"2021-01-25","Kotlin",45,22660,17653,1214,3793
"2021-01-25","CMake",130,22164,16315,3472,2377
"2021-01-25","Module-Definition",60,19630,17952,1452,226
"2021-01-25","Visual Studio Project",57,18351,18168,183,0
"2021-01-25","Perl",60,16744,11909,2339,2496
"2021-01-25","FreeMarker",162,14786,12051,0,2735
"2021-01-25","TeX",1,11727,7205,3708,814
"2021-01-25","Sass",67,9568,7802,408,1358
"2021-01-25","Protocol Buffers",33,6372,2531,2849,992
"2021-01-25","C#",20,4545,3844,231,470
"2021-01-25","Automake",16,4065,3507,232,326
"2021-01-25","OpenType Feature File",1,3834,3110,1,723
"2021-01-25","Objective-C",57,3390,2396,446,548
"2021-01-25","Meson",13,2906,2213,342,351
